projects,Scripts,link,expectedCategory,,
kolla-ansible,/ansible/roles/cinder/tasks/precheck.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cinder/tasks/precheck.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cinder/tasks/pull.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cinder/tasks/pull.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cinder/tasks/reconfigure.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cinder/tasks/reconfigure.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cinder/tasks/register.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cinder/tasks/register.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cinder/tasks/stop.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cinder/tasks/stop.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cinder/tasks/upgrade.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cinder/tasks/upgrade.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cloudkitty/tasks/bootstrap.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/bootstrap.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cloudkitty/tasks/bootstrap_service.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/bootstrap_service.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cloudkitty/tasks/check-containers.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/check-containers.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cloudkitty/tasks/clone.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/clone.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cloudkitty/tasks/config.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/config.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cloudkitty/tasks/copy-certs.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/copy-certs.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cloudkitty/tasks/deploy-containers.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/deploy-containers.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cloudkitty/tasks/deploy.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/deploy.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cloudkitty/tasks/loadbalancer.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/loadbalancer.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cloudkitty/tasks/main.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/main.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cloudkitty/tasks/precheck.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/precheck.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cloudkitty/tasks/pull.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/pull.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cloudkitty/tasks/reconfigure.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/reconfigure.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cloudkitty/tasks/register.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/register.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cloudkitty/tasks/stop.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/stop.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cloudkitty/tasks/upgrade.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/upgrade.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/collectd/tasks/check-containers.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/collectd/tasks/check-containers.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/collectd/tasks/config.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/collectd/tasks/config.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/collectd/tasks/deploy-containers.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/collectd/tasks/deploy-containers.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/collectd/tasks/deploy.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/collectd/tasks/deploy.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/collectd/tasks/main.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/collectd/tasks/main.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/collectd/tasks/precheck.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/collectd/tasks/precheck.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/collectd/tasks/pull.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/collectd/tasks/pull.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/collectd/tasks/reconfigure.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/collectd/tasks/reconfigure.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/collectd/tasks/stop.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/collectd/tasks/stop.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/collectd/tasks/upgrade.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/collectd/tasks/upgrade.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/common/tasks/bootstrap.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/common/tasks/bootstrap.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/common/tasks/check-containers.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/common/tasks/check-containers.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/common/tasks/config.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/common/tasks/config.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/common/tasks/copy-certs.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/common/tasks/copy-certs.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/common/tasks/deploy-containers.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/common/tasks/deploy-containers.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/common/tasks/deploy.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/common/tasks/deploy.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/common/tasks/inspect.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/common/tasks/inspect.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/common/tasks/main.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/common/tasks/main.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/common/tasks/precheck.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/common/tasks/precheck.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/common/tasks/pull.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/common/tasks/pull.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/common/tasks/reconfigure.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/common/tasks/reconfigure.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/common/tasks/stop.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/common/tasks/stop.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/common/tasks/upgrade.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/common/tasks/upgrade.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cyborg/tasks/bootstrap.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/bootstrap.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cyborg/tasks/bootstrap_service.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/bootstrap_service.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cyborg/tasks/check-containers.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/check-containers.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cyborg/tasks/clone.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/clone.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cyborg/tasks/config.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/config.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cyborg/tasks/copy-certs.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/copy-certs.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cyborg/tasks/deploy-containers.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/deploy-containers.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cyborg/tasks/deploy.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/deploy.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cyborg/tasks/loadbalancer.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/loadbalancer.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cyborg/tasks/main.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/main.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cyborg/tasks/precheck.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/precheck.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cyborg/tasks/pull.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/pull.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cyborg/tasks/reconfigure.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/reconfigure.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cyborg/tasks/register.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/register.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cyborg/tasks/stop.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/stop.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/cyborg/tasks/upgrade.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/upgrade.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/designate/tasks/backend_external.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/backend_external.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/designate/tasks/bootstrap.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/bootstrap.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/designate/tasks/bootstrap_service.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/bootstrap_service.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/designate/tasks/check-containers.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/check-containers.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/designate/tasks/clone.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/clone.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/designate/tasks/config.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/config.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/designate/tasks/copy-certs.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/copy-certs.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/designate/tasks/deploy-containers.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/deploy-containers.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/designate/tasks/deploy.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/deploy.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/designate/tasks/loadbalancer.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/loadbalancer.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/designate/tasks/main.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/main.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/designate/tasks/precheck.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/precheck.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/designate/tasks/pull.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/pull.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/designate/tasks/reconfigure.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/reconfigure.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/designate/tasks/register.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/register.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/designate/tasks/stop.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/stop.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/designate/tasks/update_pools.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/update_pools.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/designate/tasks/upgrade.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/upgrade.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/destroy/tasks/cleanup_containers.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/destroy/tasks/cleanup_containers.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/destroy/tasks/cleanup_host.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/destroy/tasks/cleanup_host.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/destroy/tasks/cleanup_images.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/destroy/tasks/cleanup_images.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/destroy/tasks/main.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/destroy/tasks/main.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/destroy/tasks/validate_docker_execute.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/destroy/tasks/validate_docker_execute.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/elasticsearch/tasks/check-containers.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/elasticsearch/tasks/check-containers.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/elasticsearch/tasks/config-host.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/elasticsearch/tasks/config-host.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/elasticsearch/tasks/config.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/elasticsearch/tasks/config.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/elasticsearch/tasks/copy-certs.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/elasticsearch/tasks/copy-certs.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/elasticsearch/tasks/deploy-containers.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/elasticsearch/tasks/deploy-containers.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/elasticsearch/tasks/deploy.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/elasticsearch/tasks/deploy.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/elasticsearch/tasks/loadbalancer.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/elasticsearch/tasks/loadbalancer.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/elasticsearch/tasks/main.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/elasticsearch/tasks/main.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/elasticsearch/tasks/precheck.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/elasticsearch/tasks/precheck.yml,Conf-Infrastructure-creation,,
kolla-ansible,/ansible/roles/elasticsearch/tasks/pull.yml,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/elasticsearch/tasks/pull.yml,Conf-Infrastructure-creation,,
